0,,,Version=1.30
1,,,ActionStart=20101
11,1.02903,-0.000134147,
21,1.02868,-0.00013412,
31,1.02857,-0.00013412,
41,1.02854,-0.000134093,
51,1.02849,-0.00013412,
61,1.02995,-0.000134283,Finish=MaxDischargeTime
63,0.627554,-0.999426,Finish=CutoffV
93,0.951464,-0.000126747,
123,0.978556,-0.000128488,
153,0.984597,-0.000128543,
183,0.987262,-0.000128869,
213,0.989128,-0.00012906,
244,0.9905,-0.00012925,
274,0.991505,-0.000129305,
304,0.992004,-0.000129332,
334,0.992742,-0.000129332,
364,0.993306,-0.000129522,
394,0.993786,-0.000129631,
424,0.994083,-0.000129604,
454,0.994248,-0.000129631,
485,0.994723,-0.000129658,
515,0.995128,-0.00012993,
545,0.995162,-0.00012974,
575,0.995197,-0.000129767,
605,0.995358,-0.000129903,
635,0.995448,-0.000129849,
663,0.995522,-0.000129794,Finish=MaxDischargeTime
673,1.60118,,
683,1.68469,,
693,1.72407,0.856927,
703,1.74714,0.870272,
713,1.75658,0.874221,
723,1.7587,0.875824,
734,1.75929,0.866409,
744,1.75903,0.876789,
754,1.75908,0.878656,
764,1.75899,0.884815,
774,1.75857,0.885745,
784,1.76992,,
794,1.7756,,
804,1.76924,0.915089,
814,1.76897,0.913575,
824,1.76819,0.910464,
834,1.7678,0.922521,
844,1.76685,0.921914,
854,1.76636,0.922259,
864,1.76564,0.928307,
874,1.76575,0.929867,
884,1.76571,0.93228,
894,1.76556,0.929487,
904,1.76499,0.930511,
914,1.76463,0.930905,
924,1.76467,0.930412,
934,1.76417,0.930843,
944,1.76395,0.930524,
954,1.76367,0.931081,
964,1.76367,0.932114,
974,1.76329,0.932327,
984,1.76346,0.931202,
995,1.76327,0.930919,
1005,1.76314,0.931787,
1015,1.76323,0.933719,
1025,1.76302,0.933131,
1035,1.76308,0.931216,
1045,1.76293,0.936918,
1055,1.76298,0.933043,
1065,1.76285,0.936491,
1075,1.76291,0.932354,
1085,1.76284,0.932249,
1095,1.76294,0.930026,
1105,1.76247,0.934303,
1115,1.76225,0.933635,
1125,1.76309,0.931751,
1135,1.76241,0.9302,
1145,1.76244,0.930674,
1155,1.76266,0.932157,
1165,1.76342,0.934293,
1175,1.76312,0.936346,
1185,1.76281,0.938923,
1195,1.76286,0.938177,
1205,1.76302,0.937738,
1215,1.763,0.937215,
1225,1.76285,0.935988,
1235,1.7633,0.939647,
1245,1.76291,0.939826,
1256,1.76312,0.939482,
1266,1.76325,0.941942,
1276,1.76288,0.941531,
1286,1.76373,0.943345,
1296,1.76339,0.94144,
1306,1.76333,0.941365,
1316,1.7636,0.937529,
1326,1.7636,0.936205,
1336,1.76339,0.936,
1346,1.7639,0.933731,
1356,1.76363,0.934534,
1366,1.76373,0.935322,
1376,1.76421,0.937371,
1386,1.764,0.937427,
1396,1.76421,0.937252,
1406,1.76417,0.941217,
1416,1.76442,0.940669,
1426,1.76408,0.939614,
1436,1.76411,0.938769,
1446,1.76433,0.939536,
1456,1.76446,0.942435,
1466,1.76454,0.940101,
1476,1.76495,0.940209,
1486,1.76467,0.940994,
1496,1.76435,0.940597,
1506,1.76471,0.940016,
1517,1.7649,0.941268,
1527,1.76496,0.941001,
1537,1.7649,0.941038,
1547,1.7653,0.941947,
1557,1.76504,0.939703,
1567,1.76548,0.938681,
1577,1.76546,0.938279,
1587,1.76544,0.937289,
1597,1.76548,0.937438,
1607,1.76582,0.937493,
1617,1.76582,0.938162,
1627,1.76597,0.938735,
1637,1.76607,0.939072,
1647,1.7662,0.939672,
1657,1.76625,0.939053,
1667,1.76652,0.939267,
1677,1.76642,0.940822,
1687,1.76639,0.93969,
1697,1.76667,0.941688,
1707,1.76659,0.942336,
1717,1.76667,0.943656,
1727,1.76685,0.942952,
1737,1.7669,0.9416,
1747,1.76713,0.943034,
1757,1.76692,0.938314,
1767,1.76736,0.937443,
1777,1.76734,0.938609,
1787,1.76766,0.937222,
1797,1.76769,0.937623,
1807,1.76766,0.937892,
1817,1.76813,0.93992,
1828,1.76794,0.93861,
1838,1.76824,0.938993,
1848,1.76817,0.939767,
1858,1.76861,0.939502,
1868,1.76859,0.940618,
1878,1.76869,0.941186,
1888,1.76911,0.942236,
1898,1.76905,0.942165,
1908,1.76905,0.945816,
1918,1.76928,0.944999,
1928,1.76963,0.945166,
1938,1.7697,0.943769,
1948,1.76984,0.942268,
1958,1.76993,0.94179,
1968,1.77007,0.942334,
1978,1.7703,0.941695,
1988,1.77041,0.941123,
1998,1.77047,0.939689,
2008,1.77064,0.938302,
2018,1.77081,0.938283,
2028,1.77074,0.936815,
2038,1.77128,0.938864,
2048,1.77151,0.939076,
2058,1.77102,0.939647,
2068,1.77139,0.940003,
2078,1.77174,0.938833,
2088,1.77201,0.938994,
2098,1.77193,0.93425,
2108,1.7726,0.935371,
2118,1.77281,0.934395,
2128,1.772,0.933144,
2138,1.77285,0.931259,
2149,1.77316,0.932671,
2159,1.7731,0.932104,
2169,1.77353,0.932849,
2179,1.77377,0.933249,
2189,1.77369,0.935857,
2199,1.7732,0.93538,
2209,1.77418,0.937091,
2219,1.77404,0.936871,
2229,1.77443,0.937679,
2239,1.77452,0.936652,
2249,1.77508,0.937327,
2259,1.77539,0.938933,
2269,1.77496,0.939121,
2279,1.77552,0.938925,
2289,1.77564,0.940561,
2299,1.77571,0.939699,
2309,1.77585,0.94066,
2319,1.77635,0.943341,
2329,1.77601,0.942661,
2339,1.77675,0.941657,
2349,1.7771,0.941045,
2359,1.77685,0.941215,
2369,1.77751,0.938027,
2379,1.77748,0.938258,
2389,1.77717,0.93807,
2399,1.77806,0.938177,
2409,1.77772,0.939415,
2419,1.77777,0.936183,
2429,1.77844,0.93683,
2439,1.77851,0.936535,
2449,1.77829,0.936964,
2459,1.77893,0.937621,
2470,1.77919,0.93695,
2480,1.77921,0.938153,
2490,1.77971,0.938497,
2500,1.77972,0.938375,
2510,1.77982,0.938038,
2520,1.77979,0.93735,
2530,1.78003,0.940902,
2540,1.78066,0.940727,
2550,1.78055,0.940671,
2560,1.78085,0.941933,
2570,1.78088,0.942228,
2580,1.78092,0.942186,
2590,1.78155,0.94152,
2600,1.78208,0.941364,
2610,1.78142,0.940221,
2620,1.78206,0.940304,
2630,1.78217,0.939206,
2640,1.78194,0.940153,
2650,1.78257,0.940716,
2660,1.78282,0.939731,
2670,1.7828,0.938645,
2680,1.78309,0.938305,
2690,1.78301,0.938047,
2700,1.78349,0.937363,
2710,1.78394,0.936229,
2720,1.78368,0.93782,
2730,1.78419,0.940133,
2740,1.78426,0.940667,
2750,1.78431,0.936878,
2760,1.78476,0.93101,
2770,1.78479,0.929864,
2780,1.78516,0.931071,
2790,1.78554,0.939632,
2800,1.78539,0.940514,
2810,1.78537,0.941289,
2820,1.78498,0.941577,
2830,1.78562,0.940605,
2840,1.78593,0.939721,
2850,1.7866,0.937359,
2860,1.787,0.937095,
2870,1.78668,0.939865,
2880,1.78707,0.939079,
2890,1.78741,0.939205,
2901,1.78729,0.938393,
2911,1.78754,0.937528,
2921,1.78797,0.93743,
2931,1.78802,0.935819,
2941,1.7885,0.935492,
2951,1.7882,0.935646,
2961,1.78924,0.936666,
2971,1.78841,0.936226,
2981,1.78927,0.936438,
2991,1.78946,0.938591,
3001,1.78945,0.939408,
3011,1.78952,0.939733,
3021,1.78966,0.94014,
3031,1.7901,0.940889,
3041,1.79036,0.941638,
3051,1.78952,0.942359,
3061,1.79015,0.941505,
3071,1.79101,0.940975,
3081,1.79083,0.93885,
3091,1.79085,0.937142,
3101,1.7914,0.93265,
3111,1.79209,0.932791,
3121,1.79129,0.932411,
3131,1.7918,0.933687,
3141,1.79204,0.93651,
3151,1.79231,0.93363,
3161,1.79225,0.935732,
3171,1.79289,0.93697,
3181,1.79246,0.938145,
3191,1.79347,0.937774,
3201,1.79325,0.938237,
3211,1.7936,0.936901,
3221,1.79365,0.934005,
3231,1.79391,0.934578,
3241,1.79396,0.938163,
3252,1.79409,0.938179,
3262,1.79426,0.939911,
3272,1.795,0.937969,
3282,1.79455,0.936011,
3292,1.79379,0.938681,
3302,1.79505,0.935505,
3312,1.79578,0.935684,
3322,1.79583,0.936472,
3332,1.79605,0.94023,
3342,1.79622,0.938965,
3352,1.79647,0.9373,
3362,1.79666,0.938695,
3372,1.79674,0.93621,
3382,1.7969,0.938176,
3392,1.79759,0.938549,
3402,1.79757,0.939921,
3412,1.79759,0.940663,
3422,1.79787,0.939929,
3432,1.79814,0.940221,
3442,1.79887,0.938731,
3452,1.79853,0.937134,
3462,1.79917,0.936384,
3472,1.79941,0.938213,
3482,1.79913,0.937758,
3492,1.7997,0.937504,
3502,1.79898,0.937626,
3512,1.80016,0.938077,
3522,1.80024,0.938346,
3532,1.79928,0.940608,
3542,1.79993,0.947136,
3552,1.80095,0.945011,
3563,1.80123,0.942811,
3573,1.80056,0.945636,
3583,1.80116,0.946109,
3593,1.80177,0.941649,
3603,1.80204,0.941953,
3613,1.80232,0.942044,
3623,1.80235,0.941536,
3633,1.80288,0.93931,
3643,1.80289,0.939457,
3653,1.8033,0.936091,
3663,1.80362,0.938388,
3673,1.80392,0.938785,
3683,1.80404,0.936999,
3693,1.80439,0.936603,
3703,1.80469,0.935899,
3713,1.80503,0.935675,
