0,,,Version=1.30
12,1.12233,-0.000146346,
25,1.12216,-0.000146346,
35,1.12218,-0.000146318,
45,1.12201,-0.000146291,
55,1.12182,-0.000146156,
60,1.12164,-0.000146237,Finish=MaxDischargeTime
62,0.631712,-0.995263,Finish=CutoffV
92,1.11074,-0.000145234,
122,1.11501,-0.000145478,
152,1.11651,-0.000145641,
182,1.1175,-0.000145722,
212,1.11816,-0.000145803,
242,1.11875,-0.00014583,
273,1.11908,-0.000145885,
303,1.11953,-0.000145966,
333,1.11983,-0.00014621,
363,1.11965,-0.000145912,
393,1.11982,-0.00014602,
423,1.11986,-0.000145966,
453,1.12008,-0.000146075,
483,1.12013,-0.000146129,
513,1.12004,-0.00014602,
543,1.12018,-0.00014602,
573,1.11998,-0.000145993,
603,1.12006,-0.000146075,
633,1.12013,-0.000146047,
662,1.11977,-0.000145993,Finish=MaxDischargeTime
672,1.7984,,
682,1.84444,,
692,1.88715,0.878133,
702,1.90522,0.886399,
712,1.91516,0.892154,
722,1.92753,0.893137,
732,1.9293,0.895657,
742,1.95453,0.898707,
748,2.00415,,Finish=MaxV
778,1.37817,,
808,1.36427,0.0845563,
838,1.35856,0.0843412,
869,1.35641,0.107317,
899,1.35691,0.107888,
929,1.35727,,
959,1.35754,0.102199,
989,1.35796,0.102142,
1019,1.35875,0.101445,
1049,1.35946,0.100796,
1079,1.36025,0.100556,
1109,1.36093,,
1139,1.36187,0.100404,
1169,1.36272,0.0999033,
1199,1.3636,0.100051,
1229,1.36433,0.0998913,
1259,1.36523,0.0991196,
1289,1.3662,0.0990155,
1319,1.36695,0.0993624,
1350,1.36775,0.0991911,
1380,1.36845,0.0994925,
1410,1.36955,0.0994597,
1440,1.37015,,
1470,1.37099,0.100277,
1500,1.37163,0.100493,
1530,1.3725,0.100732,
1560,1.37314,0.100432,
1590,1.37371,0.0996424,
1620,1.37428,0.0997896,
1650,1.37497,0.0997371,
1680,1.37554,0.0995886,
1710,1.37622,0.0999334,
1740,1.37691,0.100153,
1770,1.37734,0.100214,
1800,1.37777,0.100279,
1830,1.37852,0.10056,
1860,1.37883,0.100391,
1890,1.37959,0.0996291,
1920,1.3797,0.099576,
1950,1.38018,0.100156,
1981,1.38073,0.100009,
2011,1.38111,0.100332,
2041,1.38152,0.100163,
2071,1.38212,0.0999846,
2101,1.38234,0.100317,
2131,1.38277,0.100438,
2161,1.38332,0.100044,
2191,1.38352,0.0999617,
2221,1.38385,0.0999612,
2251,1.38426,0.100154,
2281,1.38454,0.099915,
2311,1.38483,0.0999327,
2341,1.38521,0.100361,
2371,1.38547,0.0989136,
2401,1.38568,0.0989458,
2431,1.38598,0.0989295,
2461,1.38617,0.0986291,
2491,1.3865,0.100538,
2522,1.38685,0.100596,
2552,1.38723,0.0997863,
2582,1.38756,0.0994997,
2612,1.3877,0.099745,
