0,,,,Version=1.30
10,1.04443,-0.000136051,27.0043,
21,1.04474,-0.000136215,26.6963,
31,1.04485,-0.000136133,26.5526,
41,1.0443,-0.00013616,26.3546,
51,1.04408,-0.000136024,26.2413,
61,1.04414,-0.000136133,26.1806,Finish=MaxDischargeTime
63,0.752342,-0.702665,26.1199,Finish=CutoffV
93,0.976816,-0.000128217,26.0406,
123,0.986359,-0.000128897,25.9905,
153,0.989772,-0.000129169,25.9655,
183,0.991791,-0.000129386,25.9988,
213,0.993246,-0.00012955,26.0009,
243,0.994396,-0.000129686,26.0176,
273,0.995525,-0.000129794,25.9801,
303,0.995988,-0.000129822,26.0197,
333,0.996734,-0.000129985,26.0176,
363,0.997257,-0.000130202,25.9988,
394,0.997598,-0.000130121,25.9863,
424,0.998156,-0.000130121,26.0176,
454,0.998402,-0.000130202,26.0113,
484,0.998857,-0.000130202,26.0364,
514,0.999117,-0.000130202,26.0426,
544,0.999274,-0.000130366,26.0343,
574,0.999512,-0.000130338,26.0322,
604,0.99985,-0.000130366,26.0385,
634,0.99996,-0.000130393,26.0531,
662,0.999907,-0.000130366,26.0176,Finish=MaxDischargeTime
672,1.37201,,26.0593,
682,1.49617,,26.1471,
692,1.5242,,26.1325,
702,1.53074,0.621363,26.1366,
712,1.53447,0.616088,26.1575,
722,1.53715,0.619504,26.1575,
732,1.53906,0.626059,26.145,
742,1.54097,0.630508,26.1764,
752,1.54257,0.630878,26.1555,
763,1.54399,0.632471,26.1973,
773,1.54553,0.632559,26.191,
783,1.54681,0.634236,26.2476,
793,1.54864,0.634261,26.2434,
803,1.54985,0.639037,26.2078,
813,1.55188,0.638973,26.2371,
823,1.56529,,26.2707,
833,1.57141,,26.2728,
843,1.57284,0.710538,26.2979,
853,1.57477,0.711346,26.3042,
863,1.57623,0.719261,26.3189,
873,1.57729,0.721435,26.3399,
883,1.57862,0.714796,26.3441,
893,1.57992,0.718926,26.3273,
903,1.58107,0.721772,26.3483,
913,1.58205,0.722174,26.363,
923,1.58298,0.719753,26.3651,
933,1.58391,0.720835,26.3904,
943,1.58474,0.725679,26.3819,
953,1.5861,0.726962,26.4093,
963,1.58657,0.727666,26.4282,
973,1.58731,0.728129,26.4156,
983,1.58812,0.733649,26.4114,
993,1.58852,0.740797,26.4514,
1003,1.58933,0.741777,26.4851,
1013,1.58963,0.744957,26.504,
1023,1.59027,0.750504,26.5146,
1033,1.59067,0.74957,26.5504,
1043,1.59165,0.749884,26.5716,
1053,1.59181,0.749889,26.5821,
1063,1.59244,0.747815,26.5969,
1073,1.59292,0.749263,26.6011,
1083,1.59319,0.750958,26.6667,
1093,1.5938,0.75227,26.6688,
1103,1.59426,0.753779,26.6751,
1113,1.59499,0.754557,26.6878,
1123,1.59384,0.754558,26.7323,
1133,1.59121,0.753998,26.7323,
1137,1.56788,0.754001,26.7323,Finish=Peak
1198,1.38802,,26.7641,
1258,1.37931,0.0644781,26.798,
1318,1.37667,0.0636692,26.8639,
1378,1.37486,0.0436785,26.8362,
1438,1.37267,0.0440314,26.8809,
