0,,,,Version=1.30
10,1.05007,-0.0001368,28.2587,
20,1.04949,-0.0001368,27.8959,
30,1.0498,-0.000136881,27.6941,
40,1.04944,-0.0001368,27.5082,
50,1.04922,-0.000136827,27.4113,
60,1.04905,-0.000136773,27.2781,Finish=MaxDischargeTime
62,0.630079,-0.702629,27.2781,Finish=CutoffV
92,0.973987,-0.000128095,27.0748,
122,0.985611,-0.000128773,26.966,
152,0.989756,-0.000129153,26.9064,
182,0.991801,-0.00012937,26.8384,
212,0.993671,-0.000129614,26.8171,
242,0.994979,-0.00012975,26.7789,
272,0.996122,-0.000129966,26.7577,
302,0.997021,-0.000129994,26.7238,
332,0.997814,-0.000130156,26.709,
362,0.998313,-0.000130319,26.6921,
392,0.998953,-0.000130211,26.6476,
422,0.999547,-0.000130346,26.6307,
452,1.00001,-0.000130346,26.6201,
483,1.00025,-0.000130482,26.5948,
513,1.00075,-0.000130536,26.5694,
543,1.00096,-0.000130536,26.5462,
573,1.00118,-0.00013059,26.5294,
603,1.00151,-0.00013059,26.5167,
633,1.00166,-0.000130644,26.5062,
662,1.00225,-0.000130672,26.4745,Finish=MaxDischargeTime
672,1.47142,,26.5019,
682,1.58534,,26.4767,
692,1.60735,0.610154,26.4661,
702,1.61302,0.615087,26.4556,
712,1.61617,0.624328,26.4472,
722,1.61787,0.625018,26.4472,
732,1.61943,0.627959,26.4135,
742,1.62061,0.627566,26.4009,
752,1.62194,0.630375,26.3967,
762,1.62315,0.631436,26.3904,
772,1.62429,0.63525,26.3862,
782,1.63884,,26.363,
792,1.65354,,26.3546,
802,1.65354,0.709104,26.3378,
812,1.6544,0.711325,26.3399,
822,1.65558,0.714733,26.3231,
832,1.65581,0.713215,26.3441,
842,1.65708,0.715466,26.3126,
852,1.65743,0.714095,26.3231,
862,1.65835,0.712705,26.3105,
872,1.65859,0.714002,26.3126,
882,1.6592,0.714295,26.3147,
892,1.65944,0.717644,26.3063,
902,1.66001,0.721896,26.3147,
912,1.65988,0.721974,26.3042,
922,1.66006,0.725491,26.321,
932,1.66007,0.728847,26.3042,
942,1.66034,0.729308,26.2895,
952,1.66067,0.729762,26.3105,
962,1.66059,0.729093,26.3357,
972,1.66065,0.729763,26.3084,
982,1.66036,0.729814,26.3231,
992,1.66057,0.729026,26.3294,
1002,1.66059,0.729932,26.3315,
1012,1.65988,0.73048,26.3483,
1022,1.65942,0.733755,26.384,
1032,1.65955,0.734809,26.342,
1042,1.65928,0.740861,26.3273,
1052,1.65937,0.741178,26.342,
1062,1.65851,0.741021,26.3651,
1072,1.65849,0.745985,26.3441,
1082,1.65817,0.745847,26.3546,
1092,1.658,0.746497,26.3294,
1102,1.65757,0.748488,26.3147,
1112,1.65724,0.748886,26.2895,
1122,1.65717,0.74912,26.2769,
1133,1.65701,0.749797,26.2916,
1143,1.6568,0.746959,26.3168,
1153,1.65697,0.750623,26.3189,
1163,1.65678,0.74957,26.3294,
1173,1.65697,0.749121,26.3315,
1183,1.65694,0.748314,26.3504,
1193,1.65734,0.748955,26.321,
1203,1.65745,0.750597,26.342,
1213,1.65768,0.751507,26.3357,
1223,1.65803,0.756431,26.3252,
1233,1.65828,0.756404,26.321,
1243,1.65842,0.753578,26.3252,
1253,1.65853,0.753139,26.3441,
1263,1.65853,0.752365,26.363,
1273,1.65838,0.752207,26.3925,
1283,1.65819,0.753526,26.4093,
1293,1.65856,0.756236,26.4345,
1303,1.65915,0.756274,26.4345,
1313,1.65939,0.75433,26.4493,
1323,1.65948,0.755663,26.4514,
1333,1.6594,0.756247,26.4703,
1343,1.65948,0.756109,26.4809,
1353,1.65948,0.758931,26.4872,
1363,1.65936,0.759036,26.5083,
1373,1.65932,0.762288,26.523,
1383,1.65942,0.761477,26.5357,
1393,1.65953,0.762986,26.5462,
1403,1.65944,0.762569,26.542,
1413,1.65955,0.765376,26.5462,
1423,1.6598,0.766568,26.5526,
1433,1.66015,0.767339,26.5526,
1443,1.66045,0.768173,26.561,
1453,1.66088,0.770241,26.6307,
1463,1.66108,0.767996,26.6413,
1473,1.66211,0.767448,26.6561,
1483,1.66348,0.765126,26.6434,
1493,1.66433,0.769329,26.6561,
1503,1.66551,0.772503,26.6434,
1513,1.66572,0.773302,26.6561,
1523,1.66709,0.775306,26.6688,
