0,,,Version=1.30
10,1.02158,-0.00013314,
20,1.02154,-0.000133195,
30,1.0215,-0.00013314,
40,1.0211,-0.000133086,
50,1.02107,-0.000132977,
60,1.02056,-0.000133059,Finish=MaxDischargeTime
63,0.447197,-0.243736,Finish=CutoffV
93,0.917576,-0.000122911,
123,0.947453,-0.000123945,
153,0.952617,-0.000124408,
184,0.955521,-0.000124734,
214,0.957603,-0.000125006,
244,0.958651,-0.000125197,
274,0.960266,-0.000125305,
304,0.961255,-0.000125469,
334,0.962093,-0.000125441,
364,0.962847,-0.000125578,
395,0.963309,-0.000125632,
425,0.96388,-0.000125686,
455,0.964324,-0.000125768,
485,0.964663,-0.000125795,
515,0.964968,-0.00012585,
545,0.965345,-0.00012585,
575,0.965646,-0.000125877,
605,0.965763,-0.000125904,
635,0.966071,-0.000125986,
664,0.966727,-0.00012604,Finish=MaxDischargeTime
674,1.40289,,
684,1.52627,,
694,1.54576,0.604379,
704,1.55046,0.603319,
714,1.55288,0.607912,
724,1.55413,0.606921,
734,1.55544,0.616494,
744,1.55676,0.613648,
754,1.57348,,
764,1.58121,0.728035,
774,1.58313,0.717656,
784,1.58432,0.718422,
794,1.58613,0.717935,
804,1.58756,0.717425,
814,1.58895,0.719933,
824,1.59023,,
834,1.58738,0.707352,
844,1.58858,0.711227,
854,1.5899,0.721904,
864,1.59121,0.718753,
874,1.59229,0.717158,
884,1.59317,0.717299,
894,1.59839,0.718062,
904,1.60765,0.719111,
914,1.60762,0.719648,
924,1.60798,0.720631,
934,1.60864,0.722601,
944,1.60976,0.725579,
954,1.61086,0.726996,
965,1.61091,0.729273,
975,1.61132,0.729187,
985,1.61157,0.729423,
995,1.61216,0.731217,
1005,1.61249,0.73072,
1015,1.61335,0.730358,
1025,1.61285,0.731815,
1035,1.61349,0.736112,
1045,1.61441,0.738335,
1055,1.61491,0.74005,
1065,1.61515,0.740996,
1075,1.6151,0.742132,
1085,1.61506,0.744175,
1095,1.61562,0.747417,
1105,1.61592,0.747147,
1115,1.61621,0.746078,
1125,1.61661,0.746227,
1135,1.61696,0.749558,
1140,1.58624,0.749562,Finish=Peak
1200,1.39078,,
1261,1.38178,0.0633072,
