0,,,Version=1.30
1,,,ActionStart=20101
11,0.778174,-0.000101222,
21,0.773647,-0.00010049,
31,0.768884,-0.000100083,
41,0.764558,-9.9405E-5,
51,0.760287,-9.88355E-5,
61,0.754116,-9.83203E-5,Finish=MaxDischargeTime
62,0.753492,-9.82389E-5,Finish=CutoffV
92,0.747,-9.65847E-5,
122,0.734677,-9.50662E-5,
152,0.722674,-9.34391E-5,
182,0.710654,-9.19205E-5,
212,0.698697,-9.03477E-5,
242,0.686607,-8.88562E-5,
272,0.675266,-8.73376E-5,
302,0.663751,-8.58191E-5,
332,0.652444,-8.43818E-5,
362,0.640976,-8.28361E-5,
392,0.62967,-8.13175E-5,
422,0.618691,-7.99345E-5,
452,0.607646,-7.85787E-5,
482,0.596667,-7.71143E-5,
512,0.586014,-7.57855E-5,
543,0.575605,-7.43754E-5,
573,0.564987,-7.28568E-5,
603,0.554682,-7.16637E-5,
633,0.544758,-7.03891E-5,
662,0.530317,-6.91417E-5,Finish=MaxDischargeTime
665,2.17366,,Finish=MaxV
695,1.20777,,
725,1.23221,0.0839718,
755,1.25922,0.08369,
785,1.28151,0.0838453,
815,1.30138,,
845,1.32332,0.105733,
875,1.3387,0.106104,
905,1.35039,0.105946,
935,1.35923,0.102437,
965,1.3656,0.102535,
995,1.37068,0.102308,
1025,1.37436,0.102531,
1055,1.37694,0.102365,
1085,1.3788,0.102332,
1116,1.37993,0.102219,
1146,1.38082,0.102464,
1176,1.38163,,
1206,1.38189,0.101494,
1236,1.38235,0.101832,
1266,1.38262,0.101932,
1296,1.38315,,
1326,1.38314,0.101321,
1356,1.38353,0.101784,
1386,1.38358,0.101613,
1416,1.38389,0.1017,
1446,1.38409,,
1476,1.38403,0.100376,
1506,1.38423,0.100551,
1536,1.38449,0.100362,
1566,1.38472,0.100415,
1596,1.38488,,
1627,1.38475,0.0991501,
1657,1.38507,0.0986394,
1687,1.38514,0.0991935,
1717,1.38551,0.0987073,
1747,1.38562,,
1777,1.38573,0.0972127,
1807,1.38574,0.0976067,
1837,1.38602,0.0971271,
1867,1.38614,0.0968168,
1897,1.38625,0.097032,
1927,1.38648,,
1957,1.3867,0.0985539,
1987,1.38692,0.098305,
2017,1.38705,0.0985693,
2047,1.38721,0.098612,
2077,1.38736,0.0986419,
2108,1.38752,0.0984725,
2138,1.38764,,
2168,1.38791,0.100977,
2198,1.38814,0.100939,
2228,1.38808,0.100407,
2258,1.38849,0.0995305,
2288,1.38875,0.0994641,
2318,1.38871,0.0992469,
2348,1.38901,0.0998336,
2378,1.3892,0.0999879,
2408,1.38933,0.100373,
2438,1.38949,0.100298,
2468,1.38968,0.100943,
2498,1.38975,0.100828,
2528,1.38993,0.101489,
2558,1.39012,,
2589,1.39023,0.101829,
2619,1.39052,0.102017,
2649,1.39068,0.101174,
2679,1.39071,0.101602,
2709,1.39089,0.101604,
2739,1.39102,,
2769,1.39119,0.100916,
2799,1.39121,0.100546,
2829,1.39127,0.100525,
2859,1.39159,0.100227,
2889,1.39148,0.100625,
2919,1.39176,0.100578,
2949,1.39193,0.0998195,
2979,1.39207,0.100061,
3009,1.39209,0.100053,
3039,1.39217,0.100022,
3069,1.3922,0.0997457,
3099,1.39253,0.0996853,
3130,1.39274,0.0997708,
3160,1.39279,0.099882,
3190,1.39292,,
3220,1.39298,0.0969342,
3250,1.39306,0.0972462,
3280,1.39318,0.0976863,
3310,1.39331,0.0974155,
3340,1.39336,0.0975217,
3370,1.39367,,
3400,1.39384,0.0995128,
3430,1.39381,0.0993091,
3460,1.39409,0.099716,
3490,1.39431,0.0996904,
3520,1.39442,0.0993163,
3550,1.39456,0.0991182,
3580,1.39474,,
3610,1.39491,0.100756,
3640,1.39513,0.100916,
3670,1.39528,0.100389,
3700,1.39552,0.100515,
3730,1.39584,0.100316,
3760,1.39582,0.100194,
3791,1.39612,0.1026,
3821,1.39635,0.102394,
3851,1.39667,0.102178,
3881,1.39671,0.101969,
3911,1.39676,0.102089,
3941,1.39694,0.102349,
3971,1.39703,,
4001,1.39718,0.100108,
4031,1.39721,0.10063,
4061,1.39728,0.100641,
4091,1.39752,0.100958,
4121,1.39763,0.100657,
4151,1.39782,0.100709,
4181,1.39784,0.100636,
4211,1.39793,0.0990242,
4241,1.39794,0.0985942,
4271,1.39823,0.0991315,
4301,1.39819,0.0988241,
4331,1.39828,0.0989384,
4362,1.39851,0.0991457,
4392,1.39868,0.0990551,
4422,1.39889,,
4452,1.39897,0.100656,
4482,1.39919,0.100434,
4512,1.39931,0.100639,
4542,1.39947,0.10046,
4572,1.39974,0.100722,
4602,1.39969,,
4632,1.39995,0.0998669,
4662,1.40001,0.0998949,
4692,1.40021,0.0996889,
4722,1.40032,0.0995592,
4752,1.40042,0.0994767,
4782,1.40036,0.0991898,
4813,1.40065,0.0995381,
4843,1.40083,0.0995406,
4873,1.40076,,
4903,1.40108,0.101419,
4933,1.40109,0.101069,
4963,1.40119,0.100727,
4993,1.40135,0.100306,
5023,1.40148,0.10023,
5053,1.40176,,
5083,1.40177,0.0996434,
5113,1.40184,0.0994855,
5143,1.40197,0.0993708,
5173,1.4022,0.0995633,
5203,1.40237,0.0998865,
5233,1.40245,0.0996416,
5263,1.40248,0.0994016,
5294,1.40266,0.0992072,
5324,1.40273,0.100822,
5354,1.40285,0.100799,
5384,1.40307,0.100842,
5414,1.40309,0.100584,
5444,1.40332,0.100737,
5474,1.40342,0.100604,
5504,1.4036,0.0998363,
5534,1.40367,0.0994022,
5564,1.40383,0.0993569,
5594,1.40379,0.0993661,
5624,1.40394,0.0995094,
5654,1.40386,0.0996871,
5684,1.40396,0.0998837,
5714,1.40401,0.0996601,
5744,1.40415,0.0998912,
5774,1.40423,0.0998111,
5804,1.40437,0.100205,
5834,1.40424,0.100745,
5865,1.40416,0.100392,
5895,1.40438,0.100373,
5925,1.40452,0.10045,
5955,1.40451,0.0998984,
5985,1.40474,0.100119,
6015,1.40473,0.100147,
6045,1.40479,0.100099,
6075,1.40492,0.100083,
6105,1.4051,0.0999958,
6135,1.40526,0.10003,
6165,1.40533,0.0997061,
6195,1.40527,0.0998059,
6225,1.40543,0.0993455,
6255,1.40555,0.099663,
6285,1.40564,0.100471,
6315,1.40576,0.100602,
6345,1.40596,0.100481,
6375,1.40586,0.100011,
6405,1.40596,0.100273,
6435,1.406,,
6465,1.40613,0.0989881,
6495,1.4062,0.0987743,
6525,1.40623,0.0984482,
6555,1.40632,0.098092,
6586,1.40645,0.0986157,
6616,1.40653,,
6646,1.40652,0.100306,
6676,1.40681,0.100701,
6706,1.40681,0.100366,
6736,1.407,0.100612,
6766,1.40716,0.100515,
6796,1.40723,0.100246,
6826,1.40728,0.10023,
6856,1.40755,,
6886,1.40749,0.101684,
6916,1.40768,0.101916,
6946,1.40776,0.101466,
6976,1.40763,0.101396,
7006,1.40789,0.101079,
7036,1.4081,,
7066,1.40802,0.100147,
7096,1.40815,0.100415,
7126,1.4083,0.100665,
7156,1.40851,0.10071,
7186,1.40858,0.100598,
7216,1.40845,0.100258,
7247,1.40873,0.100294,
7277,1.40869,,
7307,1.40906,0.0983085,
7337,1.4089,0.0987624,
7367,1.40891,0.0986157,
7397,1.40899,0.0983194,
7427,1.40919,0.0984501,
7457,1.40919,0.0986359,
7487,1.40911,0.100193,
7517,1.40948,0.0996241,
7547,1.4096,0.100399,
7577,1.40953,0.100217,
7607,1.40985,0.100553,
7637,1.40981,0.100616,
7667,1.40992,0.100388,
7697,1.40994,0.101105,
7728,1.41012,,
7758,1.41029,0.0988276,
7788,1.4102,0.0987162,
7818,1.41023,0.0987701,
7848,1.41025,0.0988832,
7878,1.41053,0.0988882,
7908,1.41057,,
7938,1.41073,0.100284,
7968,1.41073,0.100224,
7998,1.41084,0.100398,
8028,1.4109,0.100128,
8058,1.41112,0.100183,
8088,1.41106,0.100206,
8118,1.41117,0.100189,
8148,1.41111,0.102096,
8178,1.41144,0.101901,
8209,1.41143,0.101653,
8239,1.41164,0.101866,
8269,1.41165,0.101315,
8299,1.41176,0.101129,
8329,1.41193,,
8359,1.41208,0.100715,
8389,1.41195,0.100682,
8419,1.4121,0.100315,
8449,1.41229,0.0999292,
8479,1.41239,0.100072,
8509,1.41233,0.10009,
8539,1.41234,0.100288,
8569,1.41254,0.099961,
8599,1.41245,0.0999413,
8629,1.41254,0.100002,
8659,1.41259,,
8689,1.41286,0.0994496,
8719,1.41275,0.0988435,
8749,1.41283,0.0986232,
8779,1.41282,0.0987281,
8810,1.41296,0.0990128,
8840,1.41298,,
8870,1.41318,0.100464,
8900,1.41326,0.100885,
8930,1.41328,0.100735,
8960,1.41333,0.100446,
8990,1.41363,0.100004,
9020,1.4134,0.100021,
9050,1.41357,0.100245,
9080,1.41364,0.0999623,
9110,1.4137,0.0994651,
9140,1.41388,0.0995983,
9170,1.41392,0.100176,
9200,1.41401,0.0995574,
9230,1.41394,0.100004,
9260,1.41409,0.100116,
9290,1.41403,0.0997808,
9321,1.41419,0.100134,
9351,1.41428,0.0996117,
9381,1.41433,0.0998855,
9411,1.41432,0.100251,
9441,1.41439,0.100224,
9471,1.41459,0.100187,
9501,1.41444,0.0999596,
9531,1.41454,0.0998189,
9561,1.41469,0.100468,
9591,1.4147,0.100489,
