0,,,Version=1.30
10,0.983461,-0.000128216,
20,0.983559,-0.000128271,
30,0.983858,-0.000128244,
40,0.983791,-0.000128407,
50,0.983941,-0.000128298,
60,0.98342,-0.000128216,Finish=MaxDischargeTime
62,0.583109,-0.99942,Finish=CutoffV
92,0.949518,-0.000124789,
122,0.959908,-0.000125469,
152,0.963033,-0.000125686,
182,0.964801,-0.00012585,
213,0.966155,-0.000126122,
243,0.967362,-0.000126203,
273,0.968211,-0.000126258,
303,0.968845,-0.000126367,
333,0.969441,-0.000126448,
363,0.970127,-0.00012653,
393,0.970636,-0.00012653,
423,0.971185,-0.000126611,
453,0.971439,-0.000126693,
483,0.895042,-0.000115702,
516,0.887731,-0.000115729,
548,0.88743,-0.000115621,
578,0.889978,-0.00011611,
608,0.891529,-0.000116382,
638,0.892595,-0.000116546,
662,0.895993,-0.000116818,Finish=MaxDischargeTime
672,1.61248,,
682,1.73456,,
692,1.80041,0.860134,
702,1.83672,0.865398,
712,1.85606,0.868554,
722,1.8624,0.868797,
732,1.86406,0.872497,
742,1.86416,0.87811,
752,1.86379,0.880472,
762,1.86353,0.883151,
772,1.86251,0.88559,
782,1.91322,,
792,1.93919,,
802,1.91105,0.999324,
812,1.91655,0.984767,
822,1.91674,0.967827,
832,1.91606,0.967485,
842,1.91835,0.966656,
852,1.91806,0.964328,
862,1.91034,0.969671,
872,1.90169,0.970939,
878,1.89485,0.97201,Finish=Peak
909,1.40419,,
939,1.39379,0.0856353,
969,1.3889,0.0844612,
999,1.38518,0.0847392,
1029,1.38333,,
1059,1.38328,0.107687,
1089,1.38298,0.107804,
1119,1.38275,0.107523,
1149,1.38282,0.103023,
1179,1.38268,0.10156,
1209,1.38276,0.101144,
1239,1.383,0.102009,
1269,1.38302,,
1299,1.38279,0.100118,
1329,1.38299,0.100663,
1359,1.38326,0.100697,
1389,1.38367,0.100263,
1420,1.3836,0.100633,
1450,1.38386,0.100957,
1480,1.38393,0.100736,
1510,1.38427,0.100825,
1540,1.3845,0.100674,
1570,1.38471,0.100582,
1600,1.38484,0.101194,
1630,1.3851,0.0995985,
1660,1.3853,0.0992585,
1690,1.38561,0.0994057,
1720,1.38576,0.099279,
1750,1.38594,0.0989152,
1780,1.38615,0.100149,
1810,1.38627,0.0994927,
1840,1.38645,0.100217,
1870,1.38659,0.100165,
1900,1.38697,0.0997802,
1931,1.38713,0.0997104,
1961,1.38741,0.0997213,
1991,1.38766,0.0997384,
2021,1.38781,0.0999241,
2051,1.38804,0.100035,
2081,1.38811,0.0997965,
2111,1.38818,0.100625,
2141,1.38835,0.10066,
2171,1.38866,0.10025,
2201,1.38884,0.100227,
2231,1.38905,0.10049,
2261,1.38909,0.100396,
2291,1.3893,0.0997988,
2321,1.38937,0.0999911,
2351,1.38962,0.0995955,
2381,1.3898,0.0996219,
2411,1.38989,0.100033,
2441,1.38996,0.100053,
2471,1.39027,0.100267,
2501,1.39046,0.100422,
2531,1.39064,0.100684,
2561,1.39071,0.100225,
2591,1.39084,0.10003,
2622,1.39086,0.0998652,
2652,1.39128,0.100044,
2682,1.39136,0.100106,
2712,1.39141,0.0997876,
2742,1.39162,0.0999984,
2772,1.3917,0.100006,
2802,1.39183,0.100116,
2832,1.39201,0.1002,
2862,1.39208,0.100024,
2892,1.39244,0.0998849,
2922,1.39242,0.0996284,
2952,1.39268,0.0997787,
2982,1.39269,0.0997163,
3012,1.39276,0.0999807,
3042,1.39279,0.100142,
3072,1.39287,0.0999014,
3103,1.39298,0.0999219,
3133,1.39319,0.100032,
3163,1.39358,0.099705,
3193,1.39363,0.0997116,
3223,1.39382,0.0995929,
3253,1.39393,0.0996074,
3283,1.39407,0.0999506,
3313,1.3941,0.0998484,
3343,1.39436,0.0997609,
3373,1.39438,,
3403,1.3947,0.101195,
3433,1.39483,0.100609,
3463,1.39494,0.100572,
3493,1.39501,0.100993,
3523,1.39539,0.101047,
3553,1.39535,0.101219,
3583,1.39565,0.099209,
3613,1.39561,0.0991013,
3643,1.39579,0.0999001,
3674,1.39586,0.0997008,
3704,1.39596,0.0991451,
3734,1.39618,0.0985538,
3764,1.39642,,
3794,1.39634,0.101603,
3824,1.39642,0.101082,
3854,1.39671,0.100616,
3884,1.39668,0.100745,
3914,1.39707,0.100635,
3944,1.397,,
3974,1.39715,0.100601,
4004,1.39734,0.0998899,
4034,1.3976,0.0999383,
4064,1.39768,0.0996974,
4094,1.39772,0.0995072,
4124,1.39815,0.0994418,
4155,1.39808,0.0996865,
4185,1.39823,0.0995963,
4215,1.39853,0.100139,
4245,1.39853,0.100566,
4275,1.39864,0.100674,
4305,1.39889,0.100841,
4335,1.39892,0.101176,
4365,1.39901,0.101058,
4395,1.39907,,
4425,1.39912,0.0998164,
4455,1.39935,0.0993973,
4485,1.39965,0.0993765,
4515,1.39963,0.0995509,
4545,1.39972,0.0995275,
4575,1.39984,0.0997251,
4605,1.39984,0.0997527,
4636,1.4,0.0995896,
4666,1.40018,0.0982767,
4696,1.40036,0.0982761,
4726,1.40047,0.0986263,
4756,1.40035,0.0985398,
4786,1.40049,0.0986982,
4816,1.40086,0.0985298,
4846,1.4011,0.100145,
4876,1.40106,0.0997394,
4906,1.40119,0.099683,
4936,1.40128,0.0998818,
4966,1.40136,0.0997453,
4996,1.40149,0.0995062,
5026,1.4015,0.0997678,
5056,1.40168,,
5086,1.40179,0.101293,
5116,1.40199,0.100948,
5146,1.40209,0.100975,
5176,1.40234,0.101059,
5207,1.40239,0.101162,
5237,1.40249,0.101087,
5267,1.40252,0.101016,
5297,1.40287,0.100606,
5327,1.40283,0.101021,
5357,1.40293,0.0992074,
5387,1.40296,0.0994471,
5417,1.40316,0.0994207,
5447,1.40297,0.0996061,
5477,1.40306,0.0995655,
5507,1.40336,0.0999882,
5537,1.40325,0.10007,
5567,1.40332,0.0995829,
5597,1.40349,0.100218,
5627,1.40357,0.100172,
5657,1.40359,0.100142,
5687,1.40375,0.0997115,
5717,1.40388,0.0993192,
5747,1.40417,0.0995866,
5777,1.40396,,
5808,1.40432,0.101204,
5838,1.40436,0.101533,
5868,1.40433,0.101126,
5898,1.40447,0.101047,
